"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:21","","","","","DIA_BaalCadar_NoTalk_Hi_02_01","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:22","... Sterblicher? ...  Wer, ich? ... Ich geh ja schon!","","","","Info_Saturas_EXIT_15_01","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:62","Moment... Wer... Wer spricht hier.","","","","Info_XardasDemon_INTRO_15_01","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:64","DUUUU sprichst zu mir ??? Wie ... wie kommst du in meinen Kopf?","","","","Info_XardasDemon_INTRO_15_02","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:65","","","","","DIA_BaalCadar_NoTalk_Hi_02_01","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:66","Du bist was? ... der Diener deines Herren?","","","","Info_XardasDemon_INTRO_15_03","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:67","Du erscheinst mir eher wie eine Kreatur der Hölle!","","","","Info_XardasDemon_INTRO_15_04","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:68","","","","","DIA_BaalCadar_NoTalk_Hi_02_01","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:69","Ich soll schweigen?","","","","Info_XardasDemon_INTRO_15_05","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:82","Heißt Dein Herr und Meister zufällig Xardas?","","","","Info_XardasDemon_MASTERWHO.description","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:95","Heißt dein Herr und Meister zufällig Xardas?","","","","Info_XardasDemon_MASTERWHO_15_01","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:96","","","","","DIA_BaalCadar_NoTalk_Hi_02_01","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:97","Aha ... Namen sind also unwichtig ... Okay.","","","","Info_XardasDemon_MASTERWHO_15_02","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:98","Ich gehe einfach mal davon aus, dass das hier der Turm von Xardas ist.","","","","Info_XardasDemon_MASTERWHO_15_03","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:111","Ich muss mit deinem Meister sprechen!","","","","Info_XardasDemon_MASTERHOW.description","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:124","Ich muss mit deinem Meister sprechen!","","","","Info_XardasDemon_MASTERHOW_15_01","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:125","","","","","DIA_BaalCadar_NoTalk_Hi_02_01","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:126","... Ich? ... unwürdig?? ... Was für ein Test???","","","","Info_XardasDemon_MASTERHOW_15_02","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:127","","","","","DIA_BaalCadar_NoTalk_Hi_02_01","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:128","... Aaahhhh ... Ich verstehe ... wer deinen Meister sprechen will, muss sich würdig erweisen!","","","","Info_XardasDemon_MASTERHOW_15_03","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:129","... Moment, wie war das? ... Der Beweis? ... Sieg über was? ... Sieg über die Elemente?","","","","Info_XardasDemon_MASTERHOW_15_04","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:130","... Stein? ... Eis? ... Feuer?","","","","Info_XardasDemon_MASTERHOW_15_05","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:134","Im Inneren von Xardas' Turm begegnete ich einem Dämon, der in meinen Gedanken zu mir sprach. Er will drei Beweise für den Sieg über die Elemente Feuer, Eis und Stein, bevor er mich zu seinem Meister vorläßt.","","","","","","B_LogEntry call."
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:147","Du sprichst in Rätseln!","","","","Info_XardasDemon_NOHEART.description","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:164","Du sprichst in Rätseln!","","","","Info_XardasDemon_NOHEART_15_01","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:165","","","","","DIA_BaalCadar_NoTalk_Hi_02_01","",""
