location,source,target,id,fuzzy,context,translator_comments,developer_comments
_work/Data/Scripts/content/Story/svm.d:250,Hör auf mit dieser Magie-Scheiße!,Hör auf mit dieser Magie-Scheiße!,,,SVM_1_StopMagic,,
_work/Data/Scripts/content/Story/svm.d:251,Willst du Schläge? Hör sofort damit auf!!!,Willst du Schläge? Hör sofort damit auf!!!,,,SVM_1_ISaidStopMagic,,
_work/Data/Scripts/content/Story/svm.d:252,Steck die Waffe weg!,Steck die Waffe weg!,,,SVM_1_WeaponDown,,
_work/Data/Scripts/content/Story/svm.d:253,Steck endlich die Scheißwaffe weg!!,Steck endlich die Scheißwaffe weg!!,,,SVM_1_ISaidWeaponDown,,
_work/Data/Scripts/content/Story/svm.d:254,Nimm das Ding runter!!,Nimm das Ding runter!!,,,SVM_1_WatchYourAim,,
_work/Data/Scripts/content/Story/svm.d:255,"Wenn du eine aufs Maul willst, ziel ruhig weiter auf mich!","Wenn du eine aufs Maul willst, ziel ruhig weiter auf mich!",,,SVM_1_WatchYourAimAngry,,
_work/Data/Scripts/content/Story/svm.d:256,Pass auf! Noch mal und ich verpass dir eine.,Pass auf! Noch mal und ich verpass dir eine.,,,SVM_1_WhatAreYouDoing,,
_work/Data/Scripts/content/Story/svm.d:257,"Lass uns den kleinen Streit vergessen, okay?","Lass uns den kleinen Streit vergessen, okay?",,,SVM_1_LetsForgetOurLittleFight,,
_work/Data/Scripts/content/Story/svm.d:258,"Komm raus, du Dreckskerl!","Komm raus, du Dreckskerl!",,,SVM_1_Strange,,
_work/Data/Scripts/content/Story/svm.d:259,Verdammtes Drecksvieh!,Verdammtes Drecksvieh!,,,SVM_1_DieMonster,,
_work/Data/Scripts/content/Story/svm.d:260,Jetzt musst du dran glauben!,Jetzt musst du dran glauben!,,,SVM_1_DieMortalEnemy,,
_work/Data/Scripts/content/Story/svm.d:261,Jetzt gibt's was aufs Maul ...,Jetzt gibt's was aufs Maul ...,,,SVM_1_NowWait,,
_work/Data/Scripts/content/Story/svm.d:262,Du willst wohl noch eine aufs Maul!,Du willst wohl noch eine aufs Maul!,,,SVM_1_YouStillNotHaveEnough,,
_work/Data/Scripts/content/Story/svm.d:263,Du wolltest so es so haben!,Du wolltest so es so haben!,,,SVM_1_YouAskedForIt,,
