location;source;target;id;fuzzy;context;translator_comments;developer_comments
_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:21;;;;;DIA_BaalCadar_NoTalk_Hi_02_01;;
_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:22;... Sterblicher? ...  Wer, ich? ... Ich geh ja schon!;... Sterblicher? ...  Wer, ich? ... Ich geh ja schon!;;;Info_Saturas_EXIT_15_01;;
_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:62;Moment... Wer... Wer spricht hier.;Moment... Wer... Wer spricht hier.;;;Info_XardasDemon_INTRO_15_01;;
_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:64;DUUUU sprichst zu mir ??? Wie ... wie kommst du in meinen Kopf?;DUUUU sprichst zu mir ??? Wie ... wie kommst du in meinen Kopf?;;;Info_XardasDemon_INTRO_15_02;;
_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:65;;;;;DIA_BaalCadar_NoTalk_Hi_02_01;;
_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:66;Du bist was? ... der Diener deines Herren?;Du bist was? ... der Diener deines Herren?;;;Info_XardasDemon_INTRO_15_03;;
_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:67;Du erscheinst mir eher wie eine Kreatur der Hölle!;Du erscheinst mir eher wie eine Kreatur der Hölle!;;;Info_XardasDemon_INTRO_15_04;;
_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:68;;;;;DIA_BaalCadar_NoTalk_Hi_02_01;;
_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:69;Ich soll schweigen?;Ich soll schweigen?;;;Info_XardasDemon_INTRO_15_05;;
_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:82;Heißt Dein Herr und Meister zufällig Xardas?;Heißt Dein Herr und Meister zufällig Xardas?;;;Info_XardasDemon_MASTERWHO.description;;
_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:95;Heißt dein Herr und Meister zufällig Xardas?;Heißt dein Herr und Meister zufällig Xardas?;;;Info_XardasDemon_MASTERWHO_15_01;;
_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:96;;;;;DIA_BaalCadar_NoTalk_Hi_02_01;;
_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:97;Aha ... Namen sind also unwichtig ... Okay.;Aha ... Namen sind also unwichtig ... Okay.;;;Info_XardasDemon_MASTERWHO_15_02;;
_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:98;Ich gehe einfach mal davon aus, dass das hier der Turm von Xardas ist.;Ich gehe einfach mal davon aus, dass das hier der Turm von Xardas ist.;;;Info_XardasDemon_MASTERWHO_15_03;;
_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:111;Ich muss mit deinem Meister sprechen!;Ich muss mit deinem Meister sprechen!;;;Info_XardasDemon_MASTERHOW.description;;
_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:124;Ich muss mit deinem Meister sprechen!;Ich muss mit deinem Meister sprechen!;;;Info_XardasDemon_MASTERHOW_15_01;;
_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:125;;;;;DIA_BaalCadar_NoTalk_Hi_02_01;;
_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:126;... Ich? ... unwürdig?? ... Was für ein Test???;... Ich? ... unwürdig?? ... Was für ein Test???;;;Info_XardasDemon_MASTERHOW_15_02;;
_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:127;;;;;DIA_BaalCadar_NoTalk_Hi_02_01;;
