location,source,target,id,fuzzy,context,translator_comments,developer_comments
_work/Data/Scripts/content/Story/B/B_AssignAmbientInfos_Bau_2.d:17,ENDE,KONEC,,,Info_Bau_2_EXIT.description,,
_work/Data/Scripts/content/Story/B/B_AssignAmbientInfos_Bau_2.d:40,Arbeitest du freiwillig auf den Reisfeldern?,Pracuješ na rýžových polích dobrovolně?,,,Info_Bau_2_WichtigePersonen.description,,
_work/Data/Scripts/content/Story/B/B_AssignAmbientInfos_Bau_2.d:50,Arbeitest du freiwillig auf den Reisfeldern?,Pracuješ na rýžových polích dobrovolně?,,,Info_Bau_2_WichtigePersonen_15_00,,
_work/Data/Scripts/content/Story/B/B_AssignAmbientInfos_Bau_2.d:51,"Ja. Ja das tue ich. Ist nämlich besser freiwillig zu arbeiten,als von den Schlägern vom Reislord abgeholt zu werden.","Jasně. V pohodě. Lepší tu pracovat ze své vlastní vůle,než k tomu být donucen hrdlořezy Rýžového Lorda.",,,Info_Bau_2_WichtigePersonen_02_01,,
_work/Data/Scripts/content/Story/B/B_AssignAmbientInfos_Bau_2.d:52,So so ...,Aha...,,,Info_Bau_2_WichtigePersonen_15_02,,
_work/Data/Scripts/content/Story/B/B_AssignAmbientInfos_Bau_2.d:67,Was kannst du mir über das Lager erzählen?,Můžeš mi říci něco o táboře?,,,Info_Bau_2_DasLager.description,,
_work/Data/Scripts/content/Story/B/B_AssignAmbientInfos_Bau_2.d:77,Was kannst du mir über das Lager erzählen?,Můžeš mi něco říci o táboře?,,,Info_Bau_2_DasLager_15_00,,
_work/Data/Scripts/content/Story/B/B_AssignAmbientInfos_Bau_2.d:78,"Es ist gefährlich,da hinzugehen. Lee's Söldner und die Magier sind ja ganz in Ordnung,aber auf die Banditen passt du besser auf!","Je nebezpečné tam chodit. Leeovi žoldáci a mágové jsou docela dobří,ale před gaunery se musíš mít na pozoru!",,,Info_Bau_2_DasLager_02_01,,
_work/Data/Scripts/content/Story/B/B_AssignAmbientInfos_Bau_2.d:95,Alles klar bei dir?,Jsi v pořádku?,,,Info_Bau_2_DieLage.description,,
_work/Data/Scripts/content/Story/B/B_AssignAmbientInfos_Bau_2.d:105,Alles klar bei dir?,Jsi v pořádku?,,,Info_Bau_2_DieLage_15_00,,
_work/Data/Scripts/content/Story/B/B_AssignAmbientInfos_Bau_2.d:106,Was willst du? Hat Der Reislord dich geschickt? Ich arbeite doch jeden Tag!,"Co chceš? Poslal tě Rýžový Lord? Pracuju,jak nejlépe můžu.",,,Info_Bau_2_DieLage_02_01,,
_work/Data/Scripts/content/Story/B/B_AssignAmbientInfos_Bau_2.d:107,Niemand hat mich geschickt - ich will mich nur ein bisschen unterhalten.,"Nikdo mě neposlal,jen jsem si chtěl popovídat.",,,Info_Bau_2_DieLage_15_02,,
