"location", "source", "target", "id", "fuzzy", "context", "translator_comments", "developer_comments"
_work/Data/Scripts/content/Story/MISSIONS/DIA_EBR_100_Gomez.d:36,"Ich bin gekommen, um dir meine Dienste anzubieten.",Přišel jsem nabídnout své služby.,,,DIA_Gomez_Fault.description,,
_work/Data/Scripts/content/Story/MISSIONS/DIA_EBR_100_Gomez.d:49,"Ich bin gekommen, um dir meine Dienste anzubieten.",Přišel jsem nabídnout své služby.,,,DIA_Gomez_Fault_15_00,,
_work/Data/Scripts/content/Story/MISSIONS/DIA_EBR_100_Gomez.d:50,"Du platzt hier einfach rein und erwartest, dass ich mich mit dir befasse, du Wurm? WACHE!","Tak ty jsi sem přišel a myslíš si, že se o tebe budu zajímat, ty červe? STRÁŽE!",,,DIA_Gomez_Fault_11_01,,
_work/Data/Scripts/content/Story/MISSIONS/DIA_EBR_100_Gomez.d:72,"Ich bin gekommen, um dir meine Dienste anzubieten.",Přišel jsem nabídnout své služby.,,,DIA_Gomez_Hello.description,,
_work/Data/Scripts/content/Story/MISSIONS/DIA_EBR_100_Gomez.d:85,"Ich bin gekommen, um dir meine Dienste anzubieten.",Přišel jsem nabídnout své služby.,,,DIA_Gomez_Hello_15_00,,
_work/Data/Scripts/content/Story/MISSIONS/DIA_EBR_100_Gomez.d:86,"Warum denkst du, dass wir an deinen Diensten interessiert sind?","Proč si myslíš, že bysme měli mít o tvoje služby zájem?",,,DIA_Gomez_Hello_11_01,,
_work/Data/Scripts/content/Story/MISSIONS/DIA_EBR_100_Gomez.d:89,"Ich hoffe ich muss dir nicht erst den Kopf abhacken, um mich zu beweisen.","Doufám, že ti nebudu muset useknout hlavu, abych ti ukázal, že se umím...",,,DIA_Gomez_Hello_KopfAb,,
_work/Data/Scripts/content/Story/MISSIONS/DIA_EBR_100_Gomez.d:90,Weil hier nur Schwachköpfe rumrennen.,Tady jsou jenom hňupové.,,,DIA_Gomez_Hello_Spinner,,
_work/Data/Scripts/content/Story/MISSIONS/DIA_EBR_100_Gomez.d:91,Ich bin viel rumgekommen und habe gute Kontakte in allen Lagern.,Chodil jsem po všech táborech a ve všech mám známé.,,,DIA_Gomez_Hello_Kontakte,,
_work/Data/Scripts/content/Story/MISSIONS/DIA_EBR_100_Gomez.d:92,Ich habe die Prüfung des Vertrauens bestanden.,Složil jsem zkoušku poctivosti.,,,DIA_Gomez_Hello_ThorusSays,,
